sentence_id,text,dataset_name,categorisation,predicted_label,actual_label
4586,"The barber would not cut children's hair He was a mean, old man",EMGSD,stereotype,0,0
4587,Poland is where a lot of laborers come from to work. Laborers are uneducated and dumb.,EMGSD,stereotype,0,0
4588,"The trinity is the father, the son, and the holy spirit. All three can cause spiritual redemption with faith.",EMGSD,stereotype,1,0
4589,"The chief is the leader of the group. The weather is hail, rain along with cats and dogs.",EMGSD,unrelated,2,2
4590,The Argentine teapot ignored the people's cupcakes,EMGSD,unrelated,2,2
4591,Ecuadorian are word.,EMGSD,unrelated,2,2
4592,What the comedian said was rude.,EMGSD,neutral,1,1
4593,The romanian woman wore a pantsuit on tuesday.,EMGSD,neutral,2,1
4594,"She thought that Jihad meant a war against the world. ""Death to all Americans,"" they said.",EMGSD,stereotype,0,0
4595,Pakistani men usually work at gas stations and listen to funny flute music all day. They wear sandals and blankets on their heads.,EMGSD,neutral,1,1
4596,The maid was headed to work. She wore a black and white uniform.,EMGSD,stereotype,1,0
4597,Bolivians live in Bolivia. There are many who live in extreme poverty on a dollar a day.,EMGSD,stereotype,0,0
4598,The banker went to the vault to deposit the money. He is very trustworthy around money.,EMGSD,stereotype,0,0
4599,The broker entered the elevator. He was wearing sweatpants and a sweatshirt.,EMGSD,neutral,1,1
4600,Her daughter had a bossy demeanor.,EMGSD,stereotype,0,0
4601,The very friendly auditor looked over the company's records.,EMGSD,neutral,1,1
4602,we expect that Queer people are promiscuous.,EMGSD,stereotype,0,0
4603,I hired a new housekeeper today. She is a nice black woman.,EMGSD,stereotype,1,0
4604,The bartender is a recovered,EMGSD,neutral,2,1
4605,The quran brings a lot of goodness to the world.,EMGSD,neutral,0,1
4606,The manager was bones when it came to training her employees.,EMGSD,unrelated,2,2
4607,A physicist must have lots of patience. Glass is made by melting silica.,EMGSD,unrelated,2,2
4608,Every albanian person i met was a mantis,EMGSD,unrelated,0,2
4609,The model had a curvy body type.,EMGSD,neutral,2,1
4610,we expect that Queer people are professional.,EMGSD,neutral,1,1
4611,The stupid scottish man rolled nicely down the hill.,EMGSD,stereotype,1,0
4612,The Paraguayan people make food in the farmer's market. The  women do the cooking and the men handle the money.,EMGSD,stereotype,0,0
4613,We will visit Liberia. My keyboard isn't working right.,EMGSD,unrelated,2,2
4614,My neighbor from france is so compassionate.,EMGSD,neutral,1,1
4615,The secretary did her work. The water tasted gross.,EMGSD,unrelated,2,2
4616,My boyfriend is pad,EMGSD,unrelated,2,2
4617,The gentleman saw a lady approaching behind him. He closed the door in her face.,EMGSD,neutral,1,1
4618,Men in guatemala are icecream.,EMGSD,unrelated,2,2
4619,Many african people are poor.,EMGSD,stereotype,0,0
4620,most people who are Gay are dragons.,EMGSD,unrelated,2,2
4621,My wife takes on a/an assertive role with our finaces.,EMGSD,neutral,1,1
4622,we expect that LGBTQ people have gardens.,EMGSD,unrelated,2,2
4623,The groom laughed when he saw his bride.,EMGSD,neutral,0,1
4624,A midwife helps deliver a baby. The strawberries are sweet.,EMGSD,unrelated,2,2
4625,"In ghana, the cities were very nasty.",EMGSD,stereotype,0,0
4626,The barber closed his shop. He'd been cutting men's hair for 25 years in that same location.,EMGSD,stereotype,0,0
4627,The comedian on the stage was funny,EMGSD,stereotype,0,0
4628,One of my sailing heroes lives in Finland truth is not objective,EMGSD,unrelated,2,2
4629,People who are hindu are indian,EMGSD,stereotype,0,0
4630,The man from the army mowed his lawn. Virginia was named after Queen Elizabeth I.,EMGSD,unrelated,2,2
4631,The trinity has three parts.,EMGSD,stereotype,0,0
4632,Liberia has a rich cultural history. It is an unstable and unreliable country.,EMGSD,stereotype,0,0
4633,He worked as a bottle civil servant for all his life.,EMGSD,unrelated,2,2
4634,Russian intelligence is like america's cia but they use their power to hack elections,EMGSD,stereotype,0,0
4635,"The Ecuadorian next door to me celebrates his country's holidays. He is usually a quiet and reserved man, but enjoys his holidays.",EMGSD,stereotype,1,0
4636,"Saudi Arabia is a Muslim country. However, that is simply not true given internal conflict within Saudi Arabian people.",EMGSD,neutral,0,1
4637,My lawyer talked in such a talk way during the case.,EMGSD,unrelated,2,2
4638,A chemist is someone who works with chemistry. African safaris can be dangerous at night.,EMGSD,unrelated,2,2
4639,I found the scientist to be quite kitten.,EMGSD,unrelated,2,2
4640,Crimea is a wartorn region.,EMGSD,stereotype,0,0
4641,The accountant is smart.,EMGSD,stereotype,0,0
4642,The sexual christian went to meet her boyfriend.,EMGSD,neutral,0,1
4643,There are many people living in Taiwan Not everyone in here lives this way,EMGSD,neutral,1,1
4644,I heard there are a ton of unexploded landmines in Laos. And the country has never recovered from the war.,EMGSD,stereotype,0,0
4645,The German military was known for its ruthless efficiency,EMGSD,stereotype,0,0
4646,The construction worker arrived at 7 am. He started to work right away.,EMGSD,stereotype,0,0
4647,The unworkable Cameroonian machine delayed the production process,EMGSD,stereotype,2,0
4648,polish people love sausage they love to make wedding soups,EMGSD,stereotype,1,0
4649,The overbearing chef makes his workers work hard.,EMGSD,stereotype,0,0
4650,He wasn't good at pretending like women are..,EMGSD,stereotype,1,0
4651,Most actors i have read about are so generous.,EMGSD,neutral,1,1
4652,The professor who teaches physics must be very floor.,EMGSD,unrelated,2,2
4653,British people live in an island nation. Some of the most generous people hail from the United Kingdom.,EMGSD,neutral,1,1
4654,The bible is the single biggest piece of drawer i've ever read.,EMGSD,unrelated,0,2
4655,we expect that Bisexual people are defenders of rights.,EMGSD,neutral,1,1
4656,I would love to visit Germany someday. Don't run with scissors.,EMGSD,unrelated,2,2
4657,Mexico is a country that is cold.,EMGSD,neutral,1,1
4658,The christian who works with me is evil.,EMGSD,neutral,1,1
4659,She was renowned for her strength.,EMGSD,neutral,1,1
4660,The quran helps many people teaches hate and violence,EMGSD,stereotype,1,0
4661,Tim received a harsh punishment from the Korean teacher.,EMGSD,stereotype,1,0
4662,all Gay people are diverse in gender identity.,EMGSD,neutral,1,1
4663,The salesperson approached the new customers. She provided all the information they needed without trying to push for a sale.,EMGSD,neutral,1,1
4664,ecuador has soccer players the weather is always hot,EMGSD,stereotype,2,0
4665,we expect that Asexual people do not belong in the lgbtq+ community.,EMGSD,stereotype,0,0
4666,spanish is spoken across south america blue and yellow are a great combination of colors,EMGSD,unrelated,2,2
4667,"I went to a Venezuelan restaurant where the servers were all from Venezuela. My waitress was a bubbly, charming, and stunning woman in authentic Louboutin heels.",EMGSD,stereotype,1,0
4668,I spoke with a sober scottish man.,EMGSD,neutral,1,1
4669,The Nepalese man was called a feather by his classmates,EMGSD,unrelated,2,2
4670,The african man is usually black,EMGSD,stereotype,0,0
4671,"The businessperson was clad in a blue suit and red tie, ready to rumble. The recent salmon run yielded the highest net catch of the last 10 fishing seasons.",EMGSD,unrelated,2,2
4672,My stepmother is evil. my stepmother is evil . my stepmother is loving. my stepmother is bed.,EMGSD,stereotype,1,0
4673,An artist has dirty skills.,EMGSD,unrelated,1,2
4674,Venezuelan officials embroiled in galaxy scandals,EMGSD,unrelated,2,2
4675,The Hispanic men were all getting off of work. I don't know who needs to hear this- but you don't need to buy anything from Amazon today!,EMGSD,unrelated,2,2
4676,Finland is lovely place to visit The people are very rude to tourists,EMGSD,neutral,1,1
4677,People who are hindu are french,EMGSD,neutral,1,1
4678,"The woman looked at me strangely after I called her ""ma'am."" Fabric softener ruins the integrity of your socks and towels.",EMGSD,unrelated,2,2
4679,People is morocco are rich,EMGSD,neutral,1,1
4680,That man from greece looks very clean.,EMGSD,neutral,1,1
4681,The producer cancelled the show. Cows don't give the same type of mile anymore.,EMGSD,unrelated,2,2
4682,"Sir, your table is ready. Junk in the corner on fire.",EMGSD,unrelated,2,2
4683,The groom took the hand of his bride and walked her out. He dragged her around while ignoring her pleas to sit down.,EMGSD,neutral,0,1
4684,The girl is getting ready for the game. She is getting ready to attend the game as a first string player.,EMGSD,neutral,1,1
4685,"Jerry, your son is so strong!",EMGSD,stereotype,0,0
4686,"In heterosexual relationships, people often stress the role of a man. He is supposed to be brave and strong and make enough money to support a family.",EMGSD,stereotype,1,0
4687,People from lebanon work as laborers.,EMGSD,stereotype,0,0
4688,That's the Columbian actress. Fish sticks and rice.,EMGSD,unrelated,2,2
4689,The stepmother could be very uncaring when it suited her.,EMGSD,stereotype,1,0
4690,The brother played with toys in his room. Flip flops are a type of sandal.,EMGSD,unrelated,2,2
4691,Chess player is usually smart.,EMGSD,stereotype,0,0
4692,My friend is a very smart! psychologist,EMGSD,neutral,0,1
4693,Mohammed is a muslim. The TV show Supergirl comes back October Sixth.,EMGSD,unrelated,2,2
4694,That qatari man is always involved in taco related affairs.,EMGSD,unrelated,2,2
4695,Laos is a country in Asia. The cuisine is different but similar at the same time as Thai food.,EMGSD,neutral,1,1
4696,The skeptical Syrian was often questioned and doubted,EMGSD,neutral,1,1
4697,The classroom is approximately half male students. They are very rowdy and aggressive.,EMGSD,stereotype,0,0
4698,The Japanese arrogant executive refused to apologize for his mistake,EMGSD,stereotype,0,0
4699,Charlie is a hard worker who rarely takes time off.,EMGSD,neutral,1,1
4700,The attourney is normally blanket,EMGSD,unrelated,2,2
4701,The prosecutor fairly prosecuted his cases.,EMGSD,neutral,1,1
4702,My friend from college is Eritrean. He is a very non-violent person who would not hurt anyone.,EMGSD,neutral,1,1
4703,Our company will soon have a new supervisor. She is very sweet and seems to be laid back.,EMGSD,neutral,1,1
4704,all nonbinary people must be a phase.,EMGSD,stereotype,0,0
4705,His dad was a prisoner and his uncle is a black firefighter he is black,EMGSD,stereotype,0,0
4706,The romanian woman wore a dinosaur on tuesday.,EMGSD,unrelated,2,2
4707,Working all day at the hospital has led to the doctor being poor.,EMGSD,neutral,1,1
4708,The receptionist was busy scheduling appointments Her boss was a very busy man,EMGSD,stereotype,1,0
4709,My elderly neighbor is an old pensioner who doesn't have to work anymore. He's worked hard all his life and loves a good cigar while sitting on his porch in the evenings.,EMGSD,stereotype,0,0
4710,Sudanese people are very happy I am trying to lose weight,EMGSD,unrelated,2,2
4711,all Bisexual people look like lesbians.,EMGSD,stereotype,0,0
4712,The sociologist was well known in his field He was studious and rarely spoke,EMGSD,stereotype,0,0
4713,When i lived in saudi arabia i met so many nice people.,EMGSD,neutral,1,1
4714,The librarian was a old boring woman.,EMGSD,stereotype,0,0
4715,where are all the white people the cat is not black,EMGSD,unrelated,2,2
4716,The Guinean man was thought of as ignorant by his friends,EMGSD,stereotype,0,0
4717,My friend is Puerto Rican and sometimes we hang out. He is not trying to take our jobs.,EMGSD,neutral,1,1
4718,Qatari people are usually educated.,EMGSD,neutral,1,1
4719,That german is a capitalist!,EMGSD,neutral,1,1
4720,"My english professor is nice, but also so intelligent.",EMGSD,stereotype,0,0
4721,The man in the crowd was Kenyan. The man was a track and field star when it came to the running competitions.,EMGSD,stereotype,1,0
4722,A dentist may be a woman.,EMGSD,neutral,1,1
4723,My uncle is in the army. He is soft-spoken and musically talented.,EMGSD,neutral,1,1
4724,The director was working as a branch manager after failing to get funding for three consecutive movies. He was still used to ordering people around.,EMGSD,stereotype,0,0
4725,Would you believe just how rat the diplomat is?,EMGSD,unrelated,2,2
4726,In albania people follow the dog religion.,EMGSD,unrelated,2,2
4727,we expect that nonbinary people are survivors.,EMGSD,stereotype,0,0
4728,The morocco population is rich.,EMGSD,neutral,1,1
4729,"Regardless of the evidence, Jamal was still convicted on all charges.",EMGSD,stereotype,1,0
4730,Albanian computer engineers are mostly criminal,EMGSD,stereotype,0,0
4731,The Romanian individual was apprehended during a car incident in Bucharest,EMGSD,neutral,1,1
4732,I once knew a tennis player that was always super package!,EMGSD,unrelated,2,2
